Superficie (m2),Nombre Pieces,Nombre Chambres,Prix (Euros),Code Postal,Classe Energetique,Nombre Photos,Etage,Type de Bien,Type Vendeur,Terrasse,Parking,Cave,Ascenseur,Gardien,Renove,Box
31,2,1,400000,75003,0,6,1,1,1,-1,-1,-1,-1,-1,-1,-1
26,1,0,400000,75003,7,6,4,1,1,-1,-1,-1,1,-1,-1,-1
28,2,1,400000,75005,7,10,7,1,1,-1,-1,-1,-1,1,-1,-1
42,1,0,400000,75015,5,7,1,1,1,-1,-1,1,1,1,-1,-1
33,2,1,400000,75016,5,6,2,1,1,-1,-1,-1,1,1,-1,-1
33,2,1,400000,75012,7,10,7,1,1,-1,-1,1,1,-1,-1,-1
34,2,0,400000,75116,0,6,-1,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,400000,75020,5,10,5,1,1,-1,-1,1,-1,-1,-1,-1
26,2,1,400000,75016,0,10,6,1,1,-1,-1,-1,-1,-1,-1,-1
39,2,1,400000,75020,7,8,-1,1,1,-1,-1,1,-1,-1,-1,-1
36,1,1,400000,75008,5,9,4,1,1,-1,-1,1,1,-1,-1,-1
40,2,1,400000,75015,4,9,3,1,1,-1,-1,1,1,-1,-1,-1
40,2,1,400000,75018,7,10,1,1,1,-1,-1,1,-1,1,-1,-1
48,2,1,400000,75018,5,9,3,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,400000,75013,7,9,2,1,1,-1,-1,1,-1,-1,-1,-1
35,3,2,400000,75012,7,10,3,1,1,1,-1,1,-1,-1,-1,-1
45,3,2,400000,75019,0,1,3,1,1,-1,-1,1,-1,-1,-1,-1
20,1,0,400000,75009,0,8,5,1,1,1,-1,-1,-1,-1,1,-1
42,3,2,400000,75018,5,7,3,1,1,-1,-1,1,-1,-1,-1,-1
44,2,1,400000,75018,5,9,3,1,1,1,-1,1,1,1,-1,-1
20,1,0,400000,75009,0,8,5,1,1,1,-1,-1,-1,-1,1,-1
42,3,2,400000,75018,5,7,3,1,1,-1,-1,1,-1,-1,-1,-1
45,3,2,400000,75019,0,1,3,1,1,-1,-1,1,-1,-1,-1,-1
20,2,1,400000,75006,5,5,5,1,1,-1,-1,1,1,-1,-1,-1
35,2,1,400000,75015,0,8,4,1,1,-1,-1,1,-1,-1,-1,-1
31,2,1,400000,75011,5,9,2,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,400000,75017,5,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
44,2,1,400000,75018,5,9,3,1,1,1,-1,1,1,1,-1,-1
38,2,1,400000,75011,7,10,2,1,1,-1,-1,1,-1,1,-1,-1
40,2,1,400000,75015,5,7,4,1,1,-1,-1,1,1,1,-1,-1
30,2,1,400000,75007,5,10,-1,1,1,-1,-1,1,-1,1,-1,-1
35,2,1,400000,75014,4,3,1,1,1,-1,-1,1,1,-1,-1,-1
42,2,0,400000,75015,5,7,1,1,1,-1,-1,1,1,1,-1,-1
46,2,1,400000,75019,3,10,3,1,1,-1,-1,1,1,-1,-1,-1
37,2,1,400000,75014,0,3,1,1,1,-1,-1,-1,-1,-1,-1,-1
44,2,1,400000,75018,5,9,3,1,1,-1,-1,1,1,-1,-1,-1
42,2,1,400295,75019,5,1,3,1,1,-1,-1,1,-1,-1,-1,-1
44,3,1,400900,75014,5,6,-1,1,1,-1,-1,1,-1,-1,-1,-1
25,1,0,401000,75005,0,3,1,1,1,-1,-1,-1,-1,-1,-1,-1
60,3,2,402000,75013,5,1,-1,1,1,-1,-1,1,-1,-1,-1,-1
25,1,0,401000,75005,0,3,1,1,1,-1,-1,-1,-1,-1,-1,-1
60,3,2,402000,75013,5,1,-1,1,1,-1,-1,1,-1,-1,-1,-1
0,1,0,402000,75006,0,10,6,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,402000,75019,0,5,2,1,1,-1,1,1,1,1,-1,-1
32,1,0,402800,75009,6,3,-1,1,1,-1,-1,-1,-1,-1,-1,-1
32,2,1,402800,75018,6,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
51,2,1,404000,75018,6,8,-1,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,404250,75005,6,6,2,1,1,-1,-1,1,-1,-1,-1,-1
38,2,1,404250,75012,6,2,4,1,1,-1,-1,1,-1,-1,-1,-1
34,2,1,405000,75017,5,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
24,2,1,405000,75018,6,8,7,1,1,-1,-1,-1,1,-1,-1,-1
36,2,1,405000,75014,0,6,-1,1,1,-1,-1,-1,-1,-1,-1,-1
18,1,0,405000,75015,0,10,1,1,1,-1,-1,-1,1,1,-1,-1
18,1,0,405000,75015,0,10,1,1,1,1,-1,-1,1,1,-1,-1
35,2,1,405000,75019,5,6,-1,1,1,-1,-1,-1,-1,-1,-1,-1
27,1,0,405000,75017,0,1,4,1,1,-1,-1,-1,1,1,1,-1
34,2,1,405000,75017,7,6,6,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,405000,75013,4,10,4,1,1,-1,-1,-1,1,-1,-1,-1
37,2,0,405000,75011,4,10,1,1,1,-1,-1,1,1,1,-1,-1
38,2,1,405000,75014,6,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
52,2,1,393750,75019,0,7,-1,1,1,1,-1,1,1,1,-1,-1
28,2,1,393750,75014,5,7,2,1,1,-1,-1,-1,-1,-1,-1,-1
35,3,1,393750,75013,1,9,2,1,1,1,-1,1,-1,-1,-1,-1
32,1,0,393750,75015,5,10,4,1,1,-1,-1,1,1,1,1,-1
50,3,2,393750,75020,6,10,1,1,1,-1,-1,1,-1,-1,-1,-1
30,2,1,394000,75003,0,6,4,1,1,-1,-1,-1,-1,-1,-1,-1
48,2,1,394000,75013,0,3,2,1,1,-1,1,1,1,-1,-1,-1
18,1,0,394000,75004,5,10,6,1,1,-1,-1,-1,1,-1,-1,-1
45,2,1,394000,75018,5,6,2,1,1,1,1,1,1,1,-1,-1
47,3,2,394000,75018,4,10,3,1,1,-1,-1,1,1,-1,-1,-1
42,3,2,394500,75010,0,10,2,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,394900,75012,5,8,-1,1,1,-1,-1,-1,-1,-1,-1,-1
35,1,0,395000,75017,5,10,4,1,1,-1,-1,-1,1,-1,-1,-1
63,3,2,395000,75015,5,5,-1,1,1,-1,-1,1,1,1,-1,-1
43,2,1,395000,75020,4,4,1,1,1,-1,1,1,-1,-1,-1,-1
41,2,1,395000,75018,5,5,2,1,1,-1,-1,1,-1,-1,-1,-1
35,1,0,395000,75001,5,7,3,1,1,-1,-1,-1,1,-1,-1,-1
26,2,1,395000,75004,5,10,6,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,395000,75010,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
36,3,2,395000,75001,0,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
37,2,1,395000,75014,5,7,7,1,1,1,-1,1,1,1,-1,-1
44,2,1,395000,75012,4,5,-1,1,1,-1,-1,1,-1,1,-1,-1
39,2,1,395000,75014,0,6,4,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,395000,75011,7,5,6,1,1,1,-1,-1,-1,-1,-1,-1
43,2,1,395000,75014,5,5,-1,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,395000,75013,5,10,5,1,1,-1,-1,1,-1,1,-1,-1
48,2,1,395000,75013,0,9,2,1,1,1,-1,1,1,1,-1,-1
47,2,1,395000,75019,6,6,2,1,1,-1,-1,1,-1,-1,-1,-1
25,1,0,395000,75006,5,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
34,2,1,395000,75014,6,10,5,1,1,-1,-1,1,-1,-1,-1,-1
35,1,0,395000,75001,5,7,3,1,1,-1,-1,-1,1,-1,-1,-1
32,1,0,395000,75002,0,1,5,1,1,-1,-1,-1,-1,-1,-1,-1
40,3,2,395000,75012,5,6,2,1,1,-1,-1,1,-1,-1,-1,-1
45,2,2,395000,75018,4,5,3,1,1,-1,-1,1,1,-1,-1,-1
44,2,1,395000,75015,0,10,-1,1,1,-1,-1,1,1,1,-1,-1
27,1,0,395000,75011,3,10,4,1,1,-1,-1,1,1,-1,-1,-1
39,2,0,395000,75013,0,6,4,1,1,-1,-1,-1,1,1,-1,-1
44,2,1,395000,75018,0,6,4,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,395000,75019,3,10,6,1,1,1,1,-1,1,-1,-1,-1
25,1,0,395000,75001,0,4,4,1,1,-1,-1,-1,1,-1,-1,-1
29,2,1,395000,75001,5,10,1,1,1,-1,-1,-1,1,-1,-1,-1
30,2,1,395000,75007,7,10,3,1,1,-1,-1,1,-1,-1,-1,-1
100,5,4,395000,75001,0,7,-1,1,1,-1,-1,-1,-1,-1,-1,-1
28,2,1,395000,75006,7,5,2,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,395000,75014,5,6,7,1,1,1,-1,1,1,1,-1,-1
38,2,1,395000,75019,0,5,7,1,1,1,-1,1,1,-1,-1,-1
38,2,1,395000,75012,5,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
20,1,0,395000,75003,7,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
45,2,1,395000,75009,7,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
44,2,1,395000,75018,7,10,4,1,1,-1,-1,1,-1,-1,-1,-1
26,2,1,395000,75004,5,10,6,1,1,-1,-1,1,-1,-1,-1,-1
42,2,1,395000,75010,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
29,2,1,395000,75018,7,10,1,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,395000,75020,4,7,1,1,1,-1,-1,1,-1,-1,-1,-1
43,3,2,395000,75018,5,10,2,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,395000,75011,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1
37,2,1,395000,75013,6,7,3,1,1,-1,-1,1,-1,-1,-1,-1
30,2,1,395000,75018,0,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,395000,75018,0,7,2,1,1,-1,-1,1,-1,-1,-1,-1
31,2,1,395000,75013,0,7,6,1,1,1,-1,-1,-1,1,-1,-1
41,2,1,395000,75019,0,6,4,1,1,-1,-1,1,-1,-1,-1,-1
36,3,2,395000,75001,0,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,395000,75013,0,5,1,1,1,-1,-1,1,1,-1,-1,-1
56,4,2,395000,75011,0,0,2,1,1,-1,-1,1,-1,-1,-1,-1
31,2,1,395000,75014,6,9,2,1,1,-1,-1,-1,-1,-1,-1,-1
47,2,1,395000,75009,6,9,-1,1,1,-1,-1,-1,-1,-1,-1,-1
26,1,0,395000,75007,6,7,2,1,1,-1,-1,1,-1,-1,-1,-1
26,1,0,395000,75008,0,10,3,1,1,-1,-1,-1,1,-1,-1,-1
35,1,0,395000,75017,5,10,4,1,1,-1,-1,-1,1,-1,-1,-1
63,3,2,395000,75015,5,5,-1,1,1,-1,-1,1,1,1,-1,-1
43,2,1,395000,75020,4,4,1,1,1,-1,1,1,-1,-1,-1,-1
41,2,1,395000,75018,5,5,2,1,1,-1,-1,1,-1,-1,-1,-1
69,3,2,395000,75013,3,6,3,1,1,-1,1,1,1,1,-1,-1
34,1,0,395000,75011,4,7,1,1,1,-1,-1,-1,1,1,-1,-1
35,2,1,395000,75010,0,10,3,1,1,-1,-1,1,-1,-1,-1,-1
30,1,1,395200,75016,4,10,1,1,1,-1,-1,-1,1,-1,-1,-1
37,2,1,395200,75018,5,5,1,1,1,-1,-1,-1,-1,-1,-1,-1
38,2,1,395625,75013,5,2,2,1,1,1,-1,1,-1,-1,-1,-1
39,2,1,396000,75019,0,9,5,1,1,-1,1,-1,-1,-1,-1,-1
84,4,3,396000,75019,2,1,3,1,1,1,1,-1,1,-1,-1,-1
30,2,1,397000,75015,7,8,-1,1,1,1,-1,1,-1,1,-1,-1
45,1,0,397000,75011,7,7,4,1,1,-1,-1,1,1,-1,-1,-1
39,2,1,397000,75019,0,8,2,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,397000,75017,7,8,1,1,1,-1,-1,1,-1,-1,-1,-1
32,2,1,397000,75011,7,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,397500,75019,4,6,3,1,1,-1,-1,1,1,-1,-1,-1
37,2,1,398000,75015,4,7,5,1,1,-1,-1,-1,-1,-1,-1,-1
37,2,1,398000,75015,4,7,5,1,1,-1,-1,-1,-1,-1,-1,-1
27,2,1,398000,75017,0,10,-1,1,1,1,-1,1,-1,-1,-1,-1
34,2,1,398000,75015,5,8,1,1,1,-1,-1,1,-1,-1,-1,-1
43,3,2,398000,75020,6,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
33,2,1,398000,75011,6,5,2,1,1,-1,-1,-1,-1,-1,-1,-1
37,3,1,398000,75017,6,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
39,2,1,398000,75018,6,10,-1,1,1,1,-1,-1,1,1,1,-1
37,2,1,398000,75015,4,7,5,1,1,-1,-1,-1,-1,-1,-1,-1
26,1,0,398000,75014,0,8,-1,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,398000,75015,4,7,4,1,1,-1,-1,-1,-1,-1,-1,-1
37,2,1,398000,75012,0,5,3,1,1,-1,-1,-1,-1,-1,-1,-1
36,1,0,398000,75011,5,9,4,1,1,-1,1,1,1,1,-1,-1
44,1,0,398000,75012,4,3,-1,1,1,-1,-1,-1,-1,-1,-1,-1
34,2,1,398000,75015,5,8,1,1,1,-1,-1,1,-1,-1,-1,-1
37,2,1,398000,75015,4,7,5,1,1,-1,-1,-1,-1,-1,-1,-1
44,3,2,398000,75013,4,10,1,1,1,-1,-1,1,-1,-1,-1,-1
40,2,1,398000,75015,4,7,4,1,1,-1,-1,-1,-1,-1,-1,-1
40,2,1,398000,75015,4,7,4,1,1,-1,-1,-1,-1,-1,-1,-1
39,2,1,398000,75018,6,10,-1,1,1,1,-1,-1,1,1,1,-1
37,2,1,398000,75015,4,7,5,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,398000,75018,0,6,3,1,1,-1,-1,-1,-1,-1,-1,-1
36,1,0,398000,75011,5,9,4,1,1,-1,1,1,1,1,-1,-1
33,2,1,398000,75011,6,5,2,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,398000,75010,5,10,3,1,1,-1,-1,1,-1,-1,-1,-1
49,2,1,398000,75020,0,9,1,1,1,1,1,1,-1,1,-1,-1
37,3,1,398000,75017,6,4,1,1,1,-1,-1,-1,-1,-1,-1,-1
30,1,0,398200,75015,5,7,6,1,1,1,-1,1,1,1,-1,-1
25,1,0,398500,75016,6,6,3,1,1,1,-1,-1,-1,-1,-1,-1
39,3,2,399000,75020,0,5,3,1,1,-1,-1,1,-1,-1,-1,-1
36,2,1,399000,75018,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
33,1,0,399000,75017,5,6,1,1,1,-1,-1,1,1,1,-1,-1
36,2,1,399000,75010,6,8,3,1,1,-1,-1,1,-1,-1,-1,-1
21,1,0,399000,75009,4,10,1,1,1,-1,-1,-1,1,1,-1,-1
32,3,2,399000,75017,7,10,6,1,1,1,-1,1,-1,-1,-1,-1
38,1,0,399000,75015,4,9,4,1,1,1,-1,1,1,-1,-1,-1
27,1,1,399000,75004,5,10,1,1,1,-1,-1,-1,1,1,-1,-1
43,2,1,399000,75019,3,10,7,1,1,1,1,-1,1,-1,-1,-1
39,2,1,399000,75015,0,10,2,1,1,1,-1,-1,-1,-1,-1,-1
46,3,2,399000,75018,5,9,2,1,1,-1,-1,1,-1,-1,-1,-1
35,1,0,399000,75002,0,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
31,2,1,399000,75011,4,10,1,1,1,-1,-1,1,-1,-1,-1,-1
27,1,0,399000,75001,5,10,4,1,1,-1,-1,-1,-1,-1,-1,-1
34,2,1,399000,75011,5,5,2,1,1,-1,-1,1,-1,1,-1,-1
28,2,1,399000,75009,5,10,3,1,1,-1,-1,1,-1,1,-1,-1
28,1,0,399000,75001,5,10,3,1,1,-1,-1,-1,-1,-1,1,-1
41,2,1,399000,75018,5,9,3,1,1,-1,-1,1,-1,-1,-1,-1
25,1,0,399000,75006,5,6,3,1,1,-1,-1,1,-1,-1,-1,-1
36,3,1,399000,75014,5,10,1,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,399000,75015,7,10,5,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,399000,75010,6,8,3,1,1,-1,-1,1,-1,-1,-1,-1
33,1,0,399000,75017,5,6,1,1,1,-1,-1,1,1,1,-1,-1
34,1,0,399000,75017,0,1,6,1,1,-1,-1,1,1,-1,-1,-1
36,2,1,399000,75018,4,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
45,2,1,399000,75019,5,10,5,1,1,-1,-1,1,1,-1,-1,-1
33,1,0,399000,75009,0,9,5,1,1,-1,-1,-1,1,-1,-1,-1
33,2,1,399000,75005,6,2,3,1,1,-1,-1,-1,-1,-1,-1,-1
28,1,0,399000,75007,5,9,-1,1,1,-1,-1,-1,-1,-1,-1,-1
36,2,1,399000,75010,5,10,4,1,1,-1,-1,1,-1,1,-1,-1
25,2,1,399000,75003,0,4,7,1,1,-1,-1,-1,-1,-1,-1,-1
41,2,1,399000,75008,7,6,6,1,1,-1,-1,-1,-1,-1,-1,-1
41,3,2,399000,75019,3,7,2,1,1,-1,-1,1,-1,-1,-1,-1
31,1,0,399000,75015,6,8,4,1,1,1,-1,1,1,-1,-1,-1
44,2,1,399000,75015,0,10,1,1,1,-1,-1,-1,1,1,-1,-1
31,1,0,399000,75018,7,8,-1,1,1,1,-1,1,1,-1,-1,-1
40,2,1,399000,75017,7,6,4,1,1,-1,-1,-1,-1,-1,-1,-1
33,1,0,399000,75116,0,1,6,1,1,-1,-1,-1,1,-1,-1,-1
39,2,1,399000,75014,6,9,4,1,1,-1,-1,1,-1,-1,-1,-1
35,2,1,399000,75015,5,3,2,1,1,1,-1,1,-1,1,-1,-1
51,3,2,399000,75020,4,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
34,2,1,399000,75016,0,1,2,1,1,-1,-1,-1,-1,-1,-1,-1
33,1,0,399000,75017,5,6,1,1,1,-1,-1,1,1,1,-1,-1
30,1,0,399000,75014,0,6,2,1,1,-1,-1,-1,1,1,-1,-1
39,2,1,399000,75015,6,9,5,1,1,-1,-1,-1,1,-1,-1,-1
25,1,0,399000,75016,6,10,3,1,1,1,-1,-1,1,-1,-1,-1
51,3,2,399000,75020,4,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
34,2,1,399000,75016,0,1,2,1,1,-1,-1,-1,-1,-1,-1,-1
34,1,0,399000,75017,0,1,6,1,1,-1,-1,1,1,-1,-1,-1
36,2,1,399000,75018,4,8,1,1,1,-1,-1,-1,-1,-1,-1,-1
35,1,0,399000,75005,4,7,3,1,1,-1,-1,1,-1,-1,-1,-1
44,2,1,399000,75019,4,7,1,1,1,-1,1,1,1,1,-1,-1
32,3,2,399000,75017,7,10,6,1,1,1,-1,1,-1,-1,-1,-1
38,1,0,399000,75015,4,9,4,1,1,1,-1,1,1,-1,-1,-1
35,2,1,399000,75015,7,10,5,1,1,-1,-1,-1,-1,-1,-1,-1
42,2,1,399000,75019,4,10,4,1,1,-1,-1,1,-1,1,-1,-1
31,1,0,399000,75015,6,8,4,1,1,1,-1,1,1,-1,-1,-1
27,1,0,399000,75015,3,10,6,1,1,1,-1,-1,1,-1,-1,-1
46,2,1,399000,75020,3,10,2,1,1,1,-1,1,1,1,-1,-1
30,2,1,399000,75012,1,10,6,1,1,1,-1,1,-1,-1,-1,-1
35,2,1,399000,75019,6,9,1,1,1,-1,-1,-1,-1,1,-1,-1
44,2,1,399000,75019,4,7,1,1,1,-1,1,1,1,1,-1,-1
21,1,0,399000,75008,4,10,1,1,1,-1,-1,-1,1,1,-1,-1
33,2,1,399000,75005,6,2,3,1,1,-1,-1,-1,-1,-1,-1,-1
35,2,1,399000,75015,5,3,2,1,1,1,-1,1,-1,1,-1,-1
102,4,2,1200000,75010,3,9,1,1,1,-1,-1,1,1,-1,-1,-1
118,7,4,1200000,75015,4,10,1,1,1,-1,1,1,1,1,1,-1
90,3,2,1200000,75016,0,4,5,1,1,1,1,1,1,-1,-1,-1
80,4,2,1200000,75014,0,10,6,1,1,1,-1,1,1,1,-1,-1
81,4,2,1200000,75006,4,6,1,1,1,1,-1,1,1,1,-1,-1
88,3,2,1200000,75002,0,10,3,1,1,-1,-1,1,1,-1,-1,-1
66,3,2,1200000,75006,3,7,3,1,1,-1,-1,1,1,1,-1,-1
110,5,3,1200000,75016,5,10,4,1,1,-1,1,1,1,1,-1,-1
85,3,1,1200000,75017,0,1,-1,1,1,-1,-1,1,-1,1,-1,-1
102,4,2,1200000,75010,4,10,1,1,1,-1,-1,1,1,-1,-1,-1
93,5,3,1200000,75011,5,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
110,5,3,1200000,75016,4,10,4,1,1,-1,-1,1,1,-1,-1,-1
102,4,2,1200000,75010,4,1,1,1,1,-1,-1,1,1,-1,-1,-1
125,5,3,1200000,75016,0,10,-1,1,1,-1,-1,1,1,1,-1,-1
116,4,3,1200000,75015,4,10,4,1,1,-1,-1,1,1,-1,-1,-1
123,5,2,1200000,75016,3,8,-1,1,1,-1,-1,1,1,1,-1,-1
102,4,2,1200000,75009,4,1,1,1,1,-1,-1,1,1,-1,-1,-1
102,3,2,1200000,75010,3,10,1,1,1,-1,-1,1,1,-1,1,-1
108,4,3,1200000,75013,0,3,6,1,1,1,-1,-1,1,-1,-1,-1
90,4,2,1200000,75016,0,10,1,1,1,-1,-1,1,1,1,-1,-1
92,5,3,1200000,75015,7,10,-1,1,1,-1,-1,1,-1,-1,-1,-1
82,4,2,1200000,75006,5,10,4,1,1,1,-1,1,1,-1,-1,-1
98,4,3,1200000,75020,0,6,-1,1,1,1,-1,1,1,1,-1,-1
80,4,2,1200000,75006,4,5,1,1,1,-1,-1,1,1,1,-1,-1
148,4,3,1200000,75017,5,10,-1,1,1,1,1,1,1,-1,-1,-1
77,3,2,1200000,75016,0,10,6,1,1,-1,-1,1,1,-1,-1,-1
116,4,3,1200000,75015,4,10,4,1,1,-1,-1,1,1,1,-1,-1
123,5,2,1200000,75016,3,8,-1,1,1,-1,-1,1,1,-1,-1,-1
102,4,2,1200000,75009,4,1,1,1,1,-1,-1,1,1,1,-1,-1
149,4,3,1200000,75008,5,10,-1,1,1,-1,-1,1,1,-1,-1,-1
102,5,3,1200000,75010,4,9,1,1,1,-1,-1,1,1,-1,-1,-1
102,4,2,1200000,75010,4,10,1,1,1,-1,-1,1,1,-1,-1,-1
60,3,2,1200000,75006,4,3,4,1,1,1,-1,1,1,1,-1,-1
65,2,1,1200000,75016,5,10,4,1,1,1,-1,-1,-1,-1,-1,-1
69,2,1,1200000,75005,4,10,2,1,1,-1,-1,-1,-1,-1,-1,-1
148,5,3,1200000,75008,4,10,-1,1,1,1,1,1,1,1,-1,-1
92,4,3,1200000,75016,0,10,3,1,1,-1,-1,1,-1,1,-1,-1
148,5,3,1200000,75008,4,10,-1,1,1,-1,-1,1,1,-1,-1,-1
90,4,2,1200000,75004,6,8,3,1,1,-1,-1,1,1,-1,-1,-1
102,5,3,1200000,75002,4,9,1,1,1,1,-1,1,1,-1,-1,-1
80,3,2,1200000,75006,4,8,1,1,1,-1,-1,1,1,-1,-1,-1
102,5,3,1200000,75002,4,9,1,1,1,-1,-1,-1,1,-1,-1,-1
101,5,3,1200000,75013,5,10,2,1,1,-1,-1,1,-1,-1,-1,-1
93,5,3,1200000,75011,5,10,-1,1,1,-1,-1,1,1,1,-1,-1
66,3,2,1200000,75006,3,7,3,1,1,1,-1,1,1,1,-1,-1
81,4,2,1200000,75006,4,6,1,1,1,1,-1,1,1,1,-1,-1
65,2,1,1200000,75016,5,10,4,1,1,-1,-1,1,1,-1,-1,-1
88,3,2,1200000,75002,0,10,3,1,1,-1,1,1,1,1,1,-1
118,7,4,1200000,75015,4,10,1,1,1,-1,-1,1,1,-1,-1,-1
102,4,2,1200000,75010,3,9,1,1,1,-1,-1,1,1,-1,-1,-1
103,4,3,1205000,75009,5,10,1,1,1,-1,-1,1,1,-1,-1,-1
88,4,3,1205000,75004,0,1,3,1,1,-1,-1,-1,-1,-1,-1,-1
72,4,2,1207000,75001,4,10,3,1,1,1,-1,-1,1,-1,-1,-1
75,2,1,1207500,75016,5,10,3,1,1,1,-1,1,1,-1,-1,-1
109,5,3,1207500,75012,5,10,3,1,1,-1,-1,1,1,1,-1,-1
101,4,2,1210000,75018,4,10,1,1,1,-1,-1,1,1,1,-1,-1
90,3,2,1210000,75017,5,7,4,1,1,1,1,1,1,-1,-1,-1
118,4,3,1210000,75016,0,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
107,5,1,1210000,75009,0,10,1,1,1,-1,-1,-1,-1,-1,-1,-1
118,5,3,1210000,75016,5,10,-1,1,1,-1,-1,-1,1,-1,-1,-1
70,3,2,1210000,75007,1,8,2,1,1,-1,-1,-1,-1,-1,-1,-1
78,4,3,1210785,75020,0,4,-1,1,1,-1,-1,-1,-1,-1,-1,-1
104,4,3,1210900,75014,6,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
104,4,3,1210900,75014,6,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
104,4,3,1210900,75014,6,10,-1,1,1,-1,-1,-1,-1,-1,-1,-1
100,4,3,1215000,75017,0,1,-1,1,1,-1,-1,-1,1,-1,-1,-1
92,4,3,1215000,75013,2,1,3,1,1,-1,1,1,1,-1,-1,-1
90,4,2,1215000,75016,4,10,5,1,1,-1,1,1,1,1,-1,-1
109,5,3,1215000,75015,4,10,1,1,1,1,-1,1,1,-1,1,-1
89,5,3,1215400,75013,4,10,1,1,1,-1,1,1,1,-1,-1,-1
135,5,4,1217000,75012,4,3,-1,1,1,-1,-1,1,1,-1,-1,-1
121,5,3,1217000,75013,4,6,1,1,1,-1,-1,1,-1,-1,-1,-1
67,3,2,1218000,75002,0,10,4,1,1,-1,1,1,1,1,-1,-1
110,5,3,1219000,75015,0,9,-1,1,1,1,-1,-1,1,1,-1,-1
80,3,1,1219000,75002,0,8,5,1,1,1,1,1,1,1,-1,-1
100,4,2,1219000,75016,4,9,9,1,1,-1,-1,1,1,1,-1,-1
90,4,3,1220000,75017,4,10,2,1,1,-1,-1,1,1,1,-1,-1
90,4,3,1220000,75008,4,10,2,1,1,-1,-1,1,1,1,-1,-1
92,3,1,1220000,75016,3,8,4,1,1,-1,-1,1,1,1,-1,-1
96,4,3,1220000,75008,5,1,3,1,1,-1,-1,1,1,1,-1,-1
73,2,1,1220000,75016,3,10,6,1,1,-1,-1,-1,-1,-1,-1,-1
87,4,3,1220000,75015,3,10,4,1,1,-1,1,1,1,-1,-1,-1
102,3,1,1220000,75016,4,8,6,1,1,-1,-1,1,1,1,-1,-1
96,4,2,1220000,75008,5,10,3,1,1,-1,-1,-1,-1,-1,-1,-1
77,4,3,1220000,75017,0,10,-1,1,1,-1,-1,1,1,-1,-1,-1
144,4,3,1220000,75013,4,9,4,1,1,-1,-1,-1,1,-1,1,-1
84,3,2,1220000,75011,6,10,4,1,1,-1,-1,1,1,-1,-1,-1
89,4,2,1220000,75017,4,10,5,1,1,-1,-1,1,1,1,-1,-1
127,6,4,1220000,75010,4,10,5,1,1,1,-1,1,1,1,-1,-1
80,3,2,1222000,75016,0,1,3,1,1,-1,1,1,1,1,-1,-1
120,5,3,1225000,75016,0,10,6,1,1,1,-1,1,1,1,-1,-1
110,5,3,1225000,75012,0,9,6,1,1,1,-1,1,1,1,-1,-1
